   ID      Date       Time  Det  Cal1_1  Cal2_1  Flag  Cal1_2  Cal2_2  D_Cal1  D_Cal2  Cal1good  Cal2good 
  892  19981231   4086.217   S1  1.4194  1.3809     1  1.4249  1.3799    0.00    0.00     1.419     1.381 
  897  19990104  57753.685   S1      --      --     1  1.3974  1.3674      --      --     1.397     1.367 
  899  19990109  41056.473   S1  1.4193  1.3778     1  1.4007  1.3787    0.01    0.00     1.419     1.378 
  904  19990117  76336.236   S1  1.4069  1.3739     1  1.4224  1.3774    0.01    0.00     1.407     1.374 
  911  19990126  51844.333   S1   1.412   1.376     1  1.4306  1.3886    0.01    0.01     1.412     1.376 
  913  19990128  37252.651   S1  1.4199  1.3839     1  1.4142  1.3797    0.00    0.00     1.420     1.384 
  914  19990129  18983.541   S1  1.4081  1.3741     1  1.4159  1.3789    0.01    0.00     1.408     1.374 
  921  19990208  15166.066   S1  1.4015  1.3685     1  1.4157  1.3822    0.01    0.01     1.401     1.369 
  929  19990227  10617.131   S1   1.409  1.3745     1  1.4141  1.3781    0.00    0.00     1.409     1.375 
  932  19990304  36936.334   S1  1.4142  1.3772     1   1.412  1.3815    0.00    0.00     1.414     1.377 
  938  19990312  59741.631   S1  1.3926  1.3706     1  1.3935  1.3725    0.00    0.00     1.393     1.371 
  939  19990312  69909.518   S1  1.3967  1.3747     1  1.4065  1.3715    0.01    0.00     1.397     1.375 
  941  19990315  59731.987   S1   1.407   1.376     1  1.4268  1.3798    0.01    0.00     1.407     1.376 
  942  19990316  34843.021   S1  1.4074  1.3749     1   1.394   1.372    0.01    0.00     1.407     1.375 
  943  19990316  44959.118   S1  1.4174  1.3784     1  1.4142  1.3672    0.00    0.01     1.417     1.378 
  949  19990322  14637.879   S1  1.4249  1.3899     1  1.4066  1.3811    0.01    0.01     1.425     1.390 
  950  19990323  62977.122   S1  1.4159  1.3789     1  1.3961  1.3801    0.01    0.00     1.416     1.379 
  951  19990327  22911.102   S1  1.4128  1.3778     1  1.4329  1.3929    0.01    0.01     1.413     1.378 
  954  19990401  62168.958   S1  1.4081  1.3791     1  1.4113  1.3803    0.00    0.00     1.408     1.379 
  957  19990405  11309.809   S1  1.4146  1.3776     1  1.3892  1.3842    0.02    0.00     1.415     1.378 
  959  19990405  45663.062   S1  1.4105  1.3765     1  1.4233  1.3813    0.01    0.00     1.411     1.377 
  961  19990411  15935.579   S1  1.4196  1.3831     1  1.3929  1.3709    0.02    0.01     1.420     1.383 
  962  19990413  28450.716   S1  1.4133  1.3808     1  1.4086  1.3761    0.00    0.00     1.413     1.381 
  964  19990414   66723.52   S1  1.4146  1.3816     1   1.423  1.3935    0.01    0.01     1.415     1.382 
  969  19990424  11553.482   S1  1.4161  1.3816     1  1.4238  1.3818    0.01    0.00     1.416     1.382 
  970  19990424  24902.498   S1  1.4224  1.3899     1  1.4186  1.3921    0.00    0.00     1.422     1.390 
  973  19990427  56643.786   S1  1.4225   1.383     1  1.4147  1.3847    0.01    0.00     1.423     1.383 
  976  19990505  28270.599   S1  1.4186  1.3866     1  1.4056  1.3811    0.01    0.00     1.419     1.387 
  977  19990506  41010.813   S1  1.4134  1.3914     1  1.4282  1.3972    0.01    0.00     1.413     1.391 
  980  19990510  31750.059   S1   1.426   1.389     1  1.1528  1.3803    0.19    0.01     1.426     1.389 
  986  19990518  62464.106   S1  1.4277  1.3937     1  1.4128  1.3853    0.01    0.01     1.428     1.394 
  989  19990528  34933.955   S1  1.4277  1.3942     1  1.4131  1.3851    0.01    0.01     1.428     1.394 
  990  19990530  80419.916   S1  1.9032  1.8782     2  1.4176  1.3846    0.26    0.26     1.4176    1.3846
  995  19990611  43023.833   S1  1.4399  1.4009     1  1.4105  1.4055    0.02    0.00     1.440     1.401 
  996  19990615  56877.051   S1  1.4276  1.3916     1  1.4048  1.3833    0.02    0.01     1.428     1.392 
  998  19990619  46930.367   S1  1.4279  1.3954     1  1.4139  1.3919    0.01    0.00     1.428     1.395 
 1006  19990630  56355.722   S1  1.4393  1.4083     1  1.4256  1.4036    0.01    0.00     1.439     1.408 
 1008  19990705  57686.864   S1  1.4452  1.4092     1  1.4359  1.4064    0.01    0.00     1.445     1.409 
 1009  19990707  54800.154   S1  1.4341  1.4011     1  1.4407  1.4047    0.00    0.00     1.434     1.401 
 1010  19990712   27915.51   S1   1.432  1.4015     1  1.4402  1.4027    0.01    0.00     1.432     1.401 
 1011  19990712  60186.123   S1  1.4349  1.4009     1  1.4451  1.4081    0.01    0.01     1.435     1.401 
 1012  19990713  77930.587   S1  1.4406  1.4076     1  1.4364  1.4034    0.00    0.00     1.441     1.408 
 1014  19990716  23359.676   S1  1.4377  1.3992     1  1.4156  1.3936    0.02    0.00     1.438     1.399 
 1016  19990720   75941.94   S1  1.4345   1.403     1   1.426   1.393    0.01    0.01     1.435     1.403 
 1023  19990728  39829.636   S1  1.4438  1.4143     1  1.4143  1.3923    0.02    0.02     1.444     1.414 
 1033  19990806  52088.981   S1  1.4322  1.4102     1  1.4324  1.4064    0.00    0.00     1.432     1.410 
 1035  19990810   71130.77   S1  1.4393  1.4093     1  1.4514  1.4229    0.01    0.01     1.439     1.409 
 1058  19990822  43425.728   S1  1.4415  1.4195     1  1.4382  1.4172    0.00    0.00     1.442     1.419 
 1060  19990824  33823.793   S1  1.4436  1.4126     1  1.4735   1.435    0.02    0.02     1.444     1.413 
 1065  19990828  70020.016   S1  1.4478  1.4178     1  1.4374  1.4189    0.01    0.00     1.448     1.418 
 1070  19990907  63315.298   S1  1.4499  1.4194     1  1.4515   1.418    0.00    0.00     1.450     1.419 
 1079  19990915  38339.256   S1  1.4528  1.4213     1  1.4458  1.4153    0.00    0.00     1.453     1.421 
 1085  19990919  38189.297   S1  1.4521  1.4226     1  1.4551  1.4166    0.00    0.00     1.452     1.423 
 1099  19991002  82143.664   S1  1.4496  1.4196     1  1.4379  1.4159    0.01    0.00     1.450     1.420 
 1100  19991004  47688.816   S1  1.4486  1.4206     1  1.4386  1.4166    0.01    0.00     1.449     1.421 
 1104  19991007  23653.084   S1  1.4527  1.4247     1  1.4461  1.4141    0.00    0.01     1.453     1.425 
 1118  19991024  27140.764   S1  1.4428  1.4208     1  1.4632  1.4292    0.01    0.01     1.443     1.421 
 1125  19991105  60049.854   S1  1.4478  1.4218     1  1.4489  1.4199    0.00    0.00     1.448     1.422 
 1127  19991108  24366.898   S1   1.446   1.414     1  1.4496  1.4166    0.00    0.00     1.446     1.414 
 1140  19991116  52266.924   S1  1.4588  1.4238     1  1.4592  1.4222    0.00    0.00     1.459     1.424 
 1142  19991117  79939.324   S1   1.447   1.415     1  1.4591  1.4191    0.01    0.00     1.447     1.415 
 1144  19991120  20811.456   S1  1.4582  1.4212     1  1.4632  1.4132    0.00    0.01     1.458     1.421 
 1145  19991121  40917.732   S1  1.4554  1.4204     1  1.4504  1.4194    0.00    0.00     1.455     1.420 
 1153  19991127    53708.2   S1  1.4562  1.4187     1  1.4486  1.4146    0.01    0.00     1.456     1.419 
 1160  19991210    851.684   S1  1.4548  1.4173     1  1.4621  1.4261    0.01    0.01     1.455     1.417 
 1163  19991216  58038.085   S1  1.4492  1.4112     1  1.4549  1.4184    0.00    0.01     1.449     1.411 
 1167  19991221  38196.426   S1  1.4501  1.4186     1  1.4719  1.4299    0.02    0.01     1.450     1.419 
 1197  20000107  66396.761   S1  1.4383  1.4068     1   1.461  1.4215    0.02    0.01     1.438     1.407 
 1205  20000115   53372.21   S1  1.4431  1.4116     1  1.4598  1.4128    0.01    0.00     1.443     1.412 
 1214  20000123  63728.178   S1  1.4429  1.4074     1  1.4398  1.4098    0.00    0.00     1.443     1.407 
 1215  20000126  29754.767   S1  1.4463  1.4133     1  1.4419  1.4069    0.00    0.00     1.446     1.413 
 1216  20000126  84402.279   S1  1.4441  1.4101     1  1.4377  1.4172    0.00    0.01     1.444     1.410 
 1217  20000131  53955.102   S1  1.4386  1.4051     1  1.4386  1.4031    0.00    0.00     1.439     1.405 
 1225  20000207   6765.538   S1  1.4444  1.4164     1  1.4325  1.4105    0.01    0.00     1.444     1.416 
 1227  20000210  31445.712   S1  1.4429  1.4099     1  1.4578  1.4193    0.01    0.01     1.443     1.410 
 1230  20000214   3659.693   S1  1.4566  1.4146     1  1.4417  1.4197    0.01    0.00     1.457     1.415 
 1231  20000218  58744.596   S1  1.4185   1.385     1  1.4187  1.3842    0.00    0.00     1.419     1.385 
 1234  20000223   83624.94   S1  1.4415  1.4125     1  1.4447  1.4142    0.00    0.00     1.442     1.413 
 1238  20000226   46266.52   S1  1.4395   1.406     1  1.4492  1.4132    0.01    0.01     1.440     1.406 
 1252  20000307   4643.425   S1  1.4493  1.4138     1  1.4449  1.4079    0.00    0.00     1.449     1.414 
 1254  20000307  78649.333   S1  1.4445   1.406     1  1.4381  1.4086    0.00    0.00     1.444     1.406 
 1248  20000324  18617.557   S1   1.447   1.408     1  1.4426  1.4096    0.00    0.00     1.447     1.408 
 1274  20000326  19134.798   S1  1.4358  1.4078     1  1.4451  1.4176    0.01    0.01     1.436     1.408 
 1289  20000412  42174.189   S1   1.439  1.4075     1  1.4516  1.4181    0.01    0.01     1.439     1.407 
 1295  20000420  51731.649   S1   1.438  1.4095     1  1.4329  1.4064    0.00    0.00     1.438     1.409 
 1297  20000425  19538.839   S1  1.4421  1.4126     1  1.4316  1.4096    0.01    0.00     1.442     1.413 
 1298  20000429   36443.19   S1   1.434  1.4095     1  1.4411  1.4091    0.00    0.00     1.434     1.409 
 1306  20000508  77422.288   S1  1.4502  1.4187     1  1.4496  1.4186    0.00    0.00     1.450     1.419 
 1307  20000513  40894.793   S1  1.4518  1.4228     1   1.457   1.404    0.00    0.01     1.452     1.423 
 1312  20000516  33964.529   S1  1.4646  1.4296     1  1.4589  1.4289    0.00    0.00     1.465     1.430 
 1320  20000519  46957.719   S1  1.4503  1.4193     1  1.4347  1.4147    0.01    0.00     1.450     1.419 
 1323  20000524    546.828   S1   1.025  1.4277     2  1.4375   1.425    0.40    0.00     1.4375    1.425 
 1328  20000528  31599.663   S1  1.4443  1.4173     1  1.4602  1.4382    0.01    0.01     1.444     1.417 
 1329  20000529  31392.218   S1  1.4494  1.4229     1   1.456   1.431    0.00    0.01     1.449     1.423 
 1348  20000614  30842.059   S1      --      --     1  1.4527  1.4347      --      --     1.453     1.435 
 1350  20000615  59552.818   S1   1.453   1.431     1  1.4546  1.4326    0.00    0.00     1.453     1.431 
 1351  20000615   74820.09   S1   1.468   1.433     1  1.4624  1.4344    0.00    0.00     1.468     1.433 
 1357  20000623   3887.359   S1  1.4497  1.4277     1  1.4451  1.4261    0.00    0.00     1.450     1.428 
 1365  20000629  18530.576   S1   1.458  1.4285     1  1.4514  1.4309    0.00    0.00     1.458     1.429 
 1368  20000701  25961.013   S1  1.4475  1.4255     1  1.4633  1.4298    0.01    0.00     1.448     1.425 
 1370  20000707  17372.072   S1  1.4517  1.4297     1  1.4819  1.4424    0.02    0.01     1.452     1.430 
 1383  20000713  66423.994   S1  1.4638  1.4423     1  1.4577  1.4467    0.00    0.00     1.464     1.442 
 1387  20000718  74836.193   S1  1.7639  1.7164     1  1.8184  1.7464    0.03    0.02     1.764     1.716 
 1390  20000721  41096.647   S1  1.7214  1.6909     1  1.7303  1.7048    0.01    0.01     1.721     1.691 
 1402  20000731  56570.891   S1      --      --     2      --      --      --      --     1.662     1.640 
 1403  20000801  17774.528   S1  1.6616  1.6396     1  1.6713  1.6428    0.01    0.00     1.662     1.640 
 1411  20000812  15471.043   S1  1.6635   1.621     1  1.6417  1.6197    0.01    0.00     1.663     1.621 
 1415  20000817  38020.934   S1  1.6434  1.6074     1  1.6379  1.6059    0.00    0.00     1.643     1.607 
 1416  20000818   72547.04   S1   1.648  1.6045     1  1.6382  1.6197    0.01    0.01     1.648     1.605 
 1417  20000820  31075.424   S1  1.6399  1.6039     1  1.6423  1.5963    0.00    0.00     1.640     1.604 
 1419  20000821  33589.945   S1   1.025  0.8059     2      --      --      --      --     1.640     1.604 
 1424  20000903  82010.254   S1  1.6305   1.591     1  1.6262  1.5917    0.00    0.00     1.631     1.591 
 1425  20000904  47922.011   S1  1.6045   1.583     1  1.6116  1.5946    0.00    0.01     1.605     1.583 
 1427  20000910  73675.837   S1  1.6181  1.5746     1  1.5932  1.5712    0.02    0.00     1.618     1.575 
 1428  20000911  26125.914   S1  1.5932  1.5712     1  1.5992  1.5627    0.00    0.01     1.593     1.571 
 1440  20000928   6285.374   S1  1.6141  1.5621     1  1.5964  1.5599    0.01    0.00     1.614     1.562 
 1442  20001004   53490.89   S1      --      --     2      --      --      --      --     1.571     1.555 
 1444  20001007  17927.982   S1  1.5706  1.5551     1  1.5857  1.5637    0.01    0.01     1.571     1.555 
 1445  20001011  57294.368   S1  1.5824  1.5484     1  1.5758  1.5458    0.00    0.00     1.582     1.548 
 1446  20001013  65638.087   S1  1.5759  1.5409     1  1.5975    1.55    0.01    0.01     1.576     1.541 
 1450  20001020  72065.668   S1  1.5773  1.5448     1  1.5575   1.552    0.01    0.00     1.577     1.545 
 1451  20001022  20905.666   S1   1.575  1.5425     1  1.5687  1.5467    0.00    0.00     1.575     1.542 
 1452  20001025   11404.62   S1  1.5704  1.5409     1  1.5773  1.5298    0.00    0.01     1.570     1.541 
 1453  20001025  62638.678   S1  1.5632  1.5272     1  1.5418  1.5203    0.01    0.00     1.563     1.527 
 1460  20001106  54915.504   S1  1.5701  1.5336     1  1.5748  1.5353    0.00    0.00     1.570     1.534 
 1461  20001107   8230.918   S1  1.5721  1.5421     1  1.5789  1.5354    0.00    0.00     1.572     1.542 
 1465  20001115  50926.675   S1  1.7679  1.7214     1  1.7401  1.6971    0.02    0.01     1.768     1.721 
 1466  20001119   1006.517   S1  1.7046  1.6556     1  1.7131  1.6676    0.00    0.01     1.705     1.656 
 1468  20001120  60436.363   S1  1.7045  1.6545     1  1.7153  1.6608    0.01    0.00     1.704     1.655 
 1477  20001207   8815.958   S1  1.6915  1.6365     1  1.6786  1.6316    0.01    0.00     1.692     1.637 
 1479  20001212  34423.468   S1   1.655   1.608     1  1.6689  1.6229    0.01    0.01     1.655     1.608 
 1482  20001214  75788.523   S1  1.6467  1.6047     1  1.6473  1.6118    0.00    0.00     1.647     1.605 
 1483  20001215  52471.874   S1  1.6519  1.6049     1  1.6373  1.5938    0.01    0.01     1.652     1.605 
 1487  20001219  54229.399   S1  1.6435  1.5975     1  1.6353  1.5873    0.00    0.01     1.643     1.597 
 1490  20001223  51723.645   S1  1.6433  1.6013     1  1.6103  1.5883    0.02    0.01     1.643     1.601 
 1491  20001225  25760.336   S1  1.6392  1.5957     1   1.626  1.5925    0.01    0.00     1.639     1.596 
 1494  20001228  43397.236   S1  1.6263  1.5913     1  1.6157  1.5852    0.01    0.00     1.626     1.591 
 1495  20001228  75964.375   S1  1.6337  1.5872     1  1.5877  1.5822    0.03    0.00     1.634     1.587 
 1496  20001230   36817.13   S1  1.6265   1.581     1  1.6149  1.5779    0.01    0.00     1.627     1.581 
 1497  20010103  58275.323   S1  1.6081  1.5731     1  1.6388  1.5808    0.02    0.00     1.608     1.573 
 1499  20010105   1901.242   S1  1.5975  1.5755     1   1.601  1.5635    0.00    0.01     1.597     1.575 
 1500  20010109   9485.445   S1  1.6094  1.5719     1  1.6098  1.5703    0.00    0.00     1.609     1.572 
 1503  20010110  71947.138   S1  1.6152  1.5712     1  1.6063  1.5733    0.01    0.00     1.615     1.571 
 1508  20010121  62920.174   S1  1.5872  1.5507     1   1.597   1.569    0.01    0.01     1.587     1.551 
 1512  20010129  49655.785   S1  1.5762  1.5342     1  1.5833  1.5448    0.00    0.01     1.576     1.534 
 1514  20010208  11227.236   S1  1.5799  1.5449     1  1.5915  1.5425    0.01    0.00     1.580     1.545 
 1522  20010226   69314.24   S1  1.5601  1.5281     1   1.575   1.536    0.01    0.01     1.560     1.528 
 1524  20010305   3903.172   S1  1.5688  1.5368     1    1.55   1.528    0.01    0.01     1.569     1.537 
 1527  20010308  56338.468   S1  1.5554  1.5299     1   1.584  1.5465    0.02    0.01     1.555     1.530 
 1530  20010315  54069.857   S1  1.5577  1.5312     1  1.5598  1.5228    0.00    0.01     1.558     1.531 
 1531  20010317  23290.996   S1  1.5661  1.5346     1  1.5647  1.5377    0.00    0.00     1.566     1.535 
 1537  20010326  11700.544   S1  1.5591  1.5271     1  1.5637  1.5332    0.00    0.00     1.559     1.527 
 1539  20010327  69341.806   S1  1.5641  1.5326     1  1.5548  1.5328    0.01    0.00     1.564     1.533 
 1549  20010408  24322.827   S1  1.6911  1.6336     1  1.6539  1.6074    0.02    0.02     1.691     1.634 
 1563  20010427  67452.969   S1  1.6771  1.6321     1    1.67  1.6365    0.00    0.00     1.677     1.632 
 1568  20010504    9832.03   S1  1.6645  1.6245     1  1.6703  1.6283    0.00    0.00     1.665     1.625 
 1573  20010520   1887.721   S1  1.6381  1.6006     1  1.6093  1.6038    0.02    0.00     1.638     1.601 
 1575  20010522  69266.051   S1  1.6205  1.6035     1  1.6369  1.5924    0.01    0.01     1.621     1.603 
 1576  20010522  75110.656   S1  1.6512  1.6027     1  1.6327  1.5997    0.01    0.00     1.651     1.603 
 1577  20010523   17059.05   S1  1.6251  1.6031     1  1.6413  1.6028    0.01    0.00     1.625     1.603 
 1578  20010526  57586.747   S1      --      --     2      --      --      --      --     1.625     1.603 
 1584  20010611  79566.968   S1  1.6044  1.5824     1  1.6093  1.5883    0.00    0.00     1.604     1.582 
 1585  20010612   9198.826   S1  1.6227  1.5902     1  1.6367  1.5962    0.01    0.00     1.623     1.590 
 1590  20010615  44066.061   S1  1.6106  1.5886     1  1.6363  1.6023    0.02    0.01     1.611     1.589 
 1592  20010619   10706.24   S1  1.6146  1.5861     1  1.6153  1.5748    0.00    0.01     1.615     1.586 
 1597  20010624   48929.13   S1  1.6166  1.5811     1  1.6008  1.5983    0.01    0.01     1.617     1.581 
 1599  20010625  62910.037   S1  1.5964  1.5824     1  1.6298  1.5908    0.02    0.01     1.596     1.582 
 1601  20010628  68418.402   S1  1.6015  1.5795     1  1.6029  1.5669    0.00    0.01     1.601     1.579 
 1602  20010629  44467.228   S1   1.596   1.581     1  1.6098  1.5893    0.01    0.01     1.596     1.581 
 1603  20010629  69060.868   S1  1.5861  1.5806     1  1.5954  1.5729    0.01    0.00     1.586     1.581 
 1604  20010701    2789.58   S1  1.5863  1.5778     1  1.6055  1.5835    0.01    0.00     1.586     1.578 
 1605  20010701   7102.424   S1  1.5881  1.5826     1  1.5988  1.5778    0.01    0.00     1.588     1.583 
 1611  20010721  14211.432   S1  1.5858  1.5713     1  1.6086  1.5751    0.01    0.00     1.586     1.571 
 1613  20010725  61288.512   S1  1.5866  1.5731     1  1.6208  1.5863    0.02    0.01     1.587     1.573 
 1614  20010726   5482.533   S1  1.5796  1.5706     1  1.6179  1.5649    0.02    0.00     1.580     1.571 
 1615  20010729  39325.285   S1  1.5923  1.5728     1  1.6244  1.5909    0.02    0.01     1.592     1.573 
 1627  20010813  35042.268   S1  1.5893  1.5748     1  1.5931  1.5746    0.00    0.00     1.589     1.575 
 1638  20010828  15498.351   S1  1.6721  1.6161     1  1.6826  1.6381    0.01    0.01     1.672     1.616 
 1644  20010902  42114.822   S1  1.6365  1.6145     1  1.6257  1.6092    0.01    0.00     1.637     1.615 
 1646  20010903  34244.584   S1   1.648   1.616     1  1.6551  1.6091    0.00    0.00     1.648     1.616 
 1647  20010903  84474.447   S1  1.6317  1.6097     1  1.6445  1.6105    0.01    0.00     1.632     1.610 
 1673  20011004  73752.804   S1   1.821  1.7885     1  1.7026  1.6531    0.07    0.08     1.821     1.788 
 1677  20011014  14637.609   S1  1.7657  1.7487     1  1.7665   1.752    0.00    0.00     1.766     1.749 
 1678  20011016  28599.988   S1  1.7648  1.7428     1  1.7681  1.7311    0.00    0.01     1.765     1.743 
 1679  20011018   22979.11   S1  1.7642  1.7347     1   1.775  1.7345    0.01    0.00     1.764     1.735 
 1686  20011024  74609.296   S1  1.7269  1.7049     1  1.7472  1.7037    0.01    0.00     1.727     1.705 
 1693  20011030  30377.645   S1  1.7455   1.705     1  1.7332  1.7112    0.01    0.00     1.746     1.705 
 1709  20011118  85127.894   S1   1.851    1.81     1  1.8386  1.8051    0.01    0.00     1.851     1.810 
 1710  20011121  67633.457   S1  1.8339  1.7999     1  1.8391  1.8051    0.00    0.00     1.834     1.800 
 1712  20011127  23806.358   S1  1.9257  1.8837     1  1.9403  1.8883    0.01    0.00     1.926     1.884 
 1739  20020116  78766.919   S1  1.7893  1.7673     1      --      --      --      --     1.789     1.767 
 1741  20020119  16032.877   S1  1.7637  1.7572     1  1.8168  1.7478    0.03    0.01     1.764     1.757 
 1742  20020125  13463.636   S1  1.7725  1.7505     1  1.7864  1.7519    0.01    0.00     1.772     1.750 
 1743  20020127  25633.958   S1  1.7716  1.7496     1  1.7817  1.7387    0.01    0.01     1.772     1.750 
 1746  20020201  80895.027   S1  1.7661  1.7441     1  1.7721  1.7406    0.00    0.00     1.766     1.744 
 1748  20020209  28196.521   S1  1.7638  1.7323     1  1.7601  1.7316    0.00    0.00     1.764     1.732 
 1753  20020218  31263.113   S1  1.7488  1.7268     1  1.7439  1.7254    0.00    0.00     1.749     1.727 
 1754  20020218  71352.446   S1  1.7461  1.7241     1   1.763  1.7275    0.01    0.00     1.746     1.724 
 1762  20020226  58422.235   S1  1.7524  1.7179     1  1.7432  1.7052    0.01    0.01     1.752     1.718 
 1771  20020313   4671.762   S1  1.7359  1.7074     1  1.7268  1.7053    0.01    0.00     1.736     1.707 
 1775  20020326  39182.941   S1  1.7369  1.7039     1   1.743    1.71    0.00    0.00     1.737     1.704 
 1778  20020402  28505.016   S1   1.724   1.694     1  1.7175   1.682    0.00    0.01     1.724     1.694 
 1779  20020404  36857.354   S1  1.7173  1.6883     1   1.741   1.705    0.01    0.01     1.717     1.688 
 1780  20020405   2499.501   S1  1.7282  1.6967     1  1.7344  1.6979    0.00    0.00     1.728     1.697 
 1787  20020413  58815.211   S1  1.7274  1.6929     1  1.6881  1.6586    0.02    0.02     1.727     1.693 
 1790  20020417   20184.35   S1   1.704   1.682     1  1.7373  1.6858    0.02    0.00     1.704     1.682 
 1792  20020418    31112.8   S1  1.7264  1.6944     1  1.7007  1.6602    0.01    0.02     1.726     1.694 
 1798  20020430  76919.454   S1  1.8364  1.7959     1  1.8408  1.7988    0.00    0.00     1.836     1.796 
 1800  20020508   14819.62   S1     1.8   1.778     1  1.8289  1.7929    0.02    0.01     1.800     1.778 
 1802  20020509     74.563   S1  1.7997  1.7777     1  1.8096  1.7876    0.01    0.01     1.800     1.778 
 1808  20020525  20164.124   S1  1.7859  1.7689     1  1.7778  1.7653    0.00    0.00     1.786     1.769 
 1816  20020602  37314.311   S1   1.783   1.761     1  1.7982  1.7667    0.01    0.00     1.783     1.761 
 1820  20020604  51223.209   S1  1.7642  1.7522     1  1.7792  1.7577    0.01    0.00     1.764     1.752 
 1821  20020608  38029.898   S1  1.7753  1.7548     1   1.025  1.7632    0.42    0.00     1.775     1.755 
 1822  20020609   1745.674   S1  1.7752  1.7562     1   1.781  1.7625    0.00    0.00     1.775     1.756 
 1824  20020623  15783.296   S1  1.7573  1.7383     1  1.7819  1.7599    0.01    0.01     1.757     1.738 
 1828  20020702  57259.225   S1  1.7532  1.7352     1  1.7588  1.7368    0.00    0.00     1.753     1.735 
 1832  20020706  12626.826   S1  1.7613  1.7393     1  1.7782  1.7437    0.01    0.00     1.761     1.739 
 1835  20020712  22186.872   S1   1.754  1.7375     1  1.7818  1.7518    0.02    0.01     1.754     1.738 
 1853  20020730  22073.066   S1  1.7574  1.7409     1  1.7423  1.7363    0.01    0.00     1.757     1.741 
 1854  20020731   1635.905   S1  1.7727  1.7507     1  1.7661  1.7441    0.00    0.00     1.773     1.751 
 1855  20020731  50231.739   S1  1.7597  1.7432     1  1.7382  1.7322    0.01    0.01     1.760     1.743 
 1863  20020813   9880.651   S1  1.7607  1.7387     1   1.772    1.75    0.01    0.01     1.761     1.739 
 1880  20020821  59643.482   S1  1.7609  1.7389     1  1.7372  1.7312    0.01    0.00     1.761     1.739 
 1892  20020904   24821.69   S1  1.7734  1.7514     1  1.7907  1.7577    0.01    0.00     1.773     1.751 
 1897  20020910  71851.869   S1  1.7664  1.7454     1  1.7744  1.7524    0.00    0.00     1.766     1.745 
 1899  20020911  64815.791   S1  1.7757  1.7447     1   1.736    1.73    0.02    0.01     1.776     1.745 
 1908  20020924  18611.985   S1  1.7584  1.7364     1  1.7515  1.7355    0.00    0.00     1.758     1.736 
 1918  20021013   14496.86   S1  1.7667  1.7357     1  1.7558  1.7303    0.01    0.00     1.767     1.736 
 1925  20021023  10425.668   S1  1.7659  1.7324     1  1.7593  1.7218    0.00    0.01     1.766     1.732 
 1927  20021025   73111.15   S1   1.745   1.723     1  1.7502  1.7162    0.00    0.00     1.745     1.723 
 1929  20021027  30831.052   S1  1.7529  1.7309     1   1.757    1.72    0.00    0.01     1.753     1.731 
 1938  20021108  20395.517   S1  1.7519  1.7224     1  1.7503  1.7283    0.00    0.00     1.752     1.722 
 1947  20021116  29194.934   S1  1.7598  1.7278     1  1.7214  1.7284    0.02    0.00     1.760     1.728 
 1948  20021119   46446.05   S1   1.758   1.722     1  1.7493  1.7183    0.00    0.00     1.758     1.722 
 1957  20021125  21541.333   S1  1.7256  1.7036     1  1.7353  1.6983    0.01    0.00     1.726     1.704 
 1964  20021201  19803.858   S1  1.7321  1.7001     1  1.7208  1.7038    0.01    0.00     1.732     1.700 
 1969  20021211  40715.206   S1  1.7283  1.7063     1  1.7314  1.6804    0.00    0.02     1.728     1.706 
 1970  20021211  69205.343   S1   1.743   1.706     1  1.7246  1.7026    0.01    0.00     1.743     1.706 
 1971  20021215  15330.201   S1  1.7464  1.7109     1  1.7421  1.6961    0.00    0.01     1.746     1.711 
 1977  20030101  74621.493   S1  1.7328  1.6908     1  1.7052  1.6732    0.02    0.01     1.733     1.691 
 1979  20030102  83938.084   S1  1.7088  1.6773     1  1.7354  1.6954    0.02    0.01     1.709     1.677 
 1980  20030105  52454.281   S1  1.7106  1.6746     1   1.704   1.672    0.00    0.00     1.711     1.675 
 1983  20030115  23069.157   S1  1.7129  1.6729     1  1.6848  1.6538    0.02    0.01     1.713     1.673 
 1984  20030115  29743.062   S1   1.728  1.6815     1  1.7077  1.6657    0.01    0.01     1.728     1.681 
 1986  20030119  29754.586   S1  1.7074  1.6679     1  1.6903  1.6583    0.01    0.01     1.707     1.668 
 1989  20030206  39634.183   S1  1.6994  1.6619     1  1.7085  1.6665    0.01    0.00     1.699     1.662 
 1990  20030210  51057.051   S1  1.7049  1.6574     1  1.7001  1.6526    0.00    0.00     1.705     1.657 
 1993  20030222  59576.198   S1   1.695  1.6555     1  1.6906  1.6536    0.00    0.00     1.695     1.655 
 1994  20030223  35106.457   S1  1.6932  1.6557     1  1.7132  1.6812    0.01    0.02     1.693     1.656 
 1996  20030228  73612.159   S1  1.6944  1.6519     1  1.6757  1.6452    0.01    0.00     1.694     1.652 
 1997  20030301  73643.997   S1  1.6946  1.6526     1  1.7019  1.6569    0.00    0.00     1.695     1.653 
 2001  20030307  52319.628   S1  1.6948  1.6508     1  1.7074  1.6574    0.01    0.00     1.695     1.651 
 2002  20030308  19104.833   S1  1.6838  1.6518     1  1.6904  1.6419    0.00    0.01     1.684     1.652 
 2003  20030317  25129.201   S1  1.6951  1.6486     1  1.6893  1.6513    0.00    0.00     1.695     1.649 
 2008  20030320  36719.301   S1  1.6958  1.6523     1  1.6566  1.6506    0.02    0.00     1.696     1.652 
 2010  20030325  51309.994   S1  1.6811  1.6426     1  1.6874  1.6519    0.00    0.01     1.681     1.643 
